         alpha           beta              h                       eigenvalue_1                       eigenvalue_2    stability_status
    0.40000000     0.29571429    -0.99900000           (-0.13758136,0.99049047)          (-0.13758136,-0.99049047)              stable
    0.40000000     0.29571429    -0.89384211           (-0.18231843,0.98323954)          (-0.18231843,-0.98323954)              stable
    0.40000000     0.29571429    -0.78868421           (-0.22713776,0.97386264)          (-0.22713776,-0.97386264)              stable
    0.40000000     0.29571429    -0.68352632           (-0.27214235,0.96225700)          (-0.27214235,-0.96225700)              stable
    0.40000000     0.29571429    -0.57836842           (-0.31746409,0.94827030)          (-0.31746409,-0.94827030)              stable
    0.40000000     0.29571429    -0.47321053           (-0.36327369,0.93168247)          (-0.36327369,-0.93168247)              stable
    0.40000000     0.29571429    -0.36805263           (-0.40979492,0.91217768)          (-0.40979492,-0.91217768)              stable
    0.40000000     0.29571429    -0.26289474           (-0.45732551,0.88929938)          (-0.45732551,-0.88929938)              stable
    0.40000000     0.29571429    -0.15773684           (-0.50626873,0.86237577)          (-0.50626873,-0.86237577)              stable
    0.40000000     0.29571429    -0.05257895           (-0.55718262,0.83038998)          (-0.55718262,-0.83038998)              stable
    0.40000000     0.29571429     0.05257895           (-0.61085956,0.79173897)          (-0.61085956,-0.79173897)              stable
    0.40000000     0.29571429     0.15773684           (-0.66846083,0.74374735)          (-0.66846083,-0.74374735)              stable
    0.40000000     0.29571429     0.26289474           (-0.73175690,0.68156572)          (-0.73175690,-0.68156572)              stable
    0.40000000     0.29571429     0.36805263           (-0.80358625,0.59518832)          (-0.80358625,-0.59518832)              stable
    0.40000000     0.29571429     0.47321053           (-0.88881123,0.45827350)          (-0.88881123,-0.45827350)              stable
    0.40000000     0.29571429     0.57836842           (-0.99655479,0.08293700)          (-0.99655479,-0.08293700)              stable
    0.40000000     0.29571429     0.68352632           (-0.58586318,0.00000000)           (-1.70688318,0.00000000)            unstable
    0.40000000     0.29571429     0.78868421           (-0.42441228,0.00000000)           (-2.35619952,0.00000000)            unstable
    0.40000000     0.29571429     0.89384211           (-3.60573665,0.00000000)           (-0.27733584,0.00000000)            unstable
    0.40000000     0.29571429     0.99900000           (-0.02175484,0.00000000)          (-45.96677502,0.00000000)            unstable
    0.40000000     0.29571429     1.00100000           (-0.02179527,0.00000000)          (-45.88150737,0.00000000)            unstable
    0.40000000     0.29571429     1.12342857           (-3.07385640,0.00000000)           (-0.32532424,0.00000000)            unstable
    0.40000000     0.29571429     1.24585714           (-1.90314144,0.00000000)           (-0.52544702,0.00000000)            unstable
    0.40000000     0.29571429     1.36828571           (-0.82948006,0.00000000)           (-1.20557449,0.00000000)            unstable
    0.40000000     0.29571429     1.49071429           (-0.90931148,0.41611613)          (-0.90931148,-0.41611613)              stable
    0.40000000     0.29571429     1.61314286           (-0.84082573,0.54130592)          (-0.84082573,-0.54130592)              stable
