         alpha           beta              h                       eigenvalue_1                       eigenvalue_2    stability_status
    0.50000000     0.34333333    -0.99900000           (-0.26736668,0.96359486)          (-0.26736668,-0.96359486)              stable
    0.50000000     0.34333333    -0.94905000           (-0.29880264,0.95431493)          (-0.29880264,-0.95431493)              stable
    0.50000000     0.34333333    -0.89910000           (-0.33052431,0.94379748)          (-0.33052431,-0.94379748)              stable
    0.50000000     0.34333333    -0.84915000           (-0.36255641,0.93196183)          (-0.36255641,-0.93196183)              stable
    0.50000000     0.34333333    -0.79920000           (-0.39492623,0.91871283)          (-0.39492623,-0.91871283)              stable
    0.50000000     0.34333333    -0.74925000           (-0.42766400,0.90393777)          (-0.42766400,-0.90393777)              stable
    0.50000000     0.34333333    -0.69930000           (-0.46080327,0.88750231)          (-0.46080327,-0.88750231)              stable
    0.50000000     0.34333333    -0.64935000           (-0.49438137,0.86924511)          (-0.49438137,-0.86924511)              stable
    0.50000000     0.34333333    -0.59940000           (-0.52843999,0.84897066)          (-0.52843999,-0.84897066)              stable
    0.50000000     0.34333333    -0.54945000           (-0.56302582,0.82643930)          (-0.56302582,-0.82643930)              stable
    0.50000000     0.34333333    -0.49950000           (-0.59819132,0.80135332)          (-0.59819132,-0.80135332)              stable
    0.50000000     0.34333333    -0.44955000           (-0.63399563,0.77333663)          (-0.63399563,-0.77333663)              stable
    0.50000000     0.34333333    -0.39960000           (-0.67050570,0.74190438)          (-0.67050570,-0.74190438)              stable
    0.50000000     0.34333333    -0.34965000           (-0.70779762,0.70641526)          (-0.70779762,-0.70641526)              stable
    0.50000000     0.34333333    -0.29970000           (-0.74595824,0.66599272)          (-0.74595824,-0.66599272)              stable
    0.50000000     0.34333333    -0.24975000           (-0.78508715,0.61938532)          (-0.78508715,-0.61938532)              stable
    0.50000000     0.34333333    -0.19980000           (-0.82529915,0.56469578)          (-0.82529915,-0.56469578)              stable
    0.50000000     0.34333333    -0.14985000           (-0.86672727,0.49878236)          (-0.86672727,-0.49878236)              stable
    0.50000000     0.34333333    -0.09990000           (-0.90952661,0.41564569)          (-0.90952661,-0.41564569)              stable
    0.50000000     0.34333333    -0.04995000           (-0.95387917,0.30019081)          (-0.95387917,-0.30019081)              stable
    0.50000000     0.34333333     0.00000000           (-1.00000029,0.00000000)           (-0.99999971,0.00000000)    double_minus_one
    0.50000000     0.34333333     0.04995000           (-1.36216483,0.00000000)           (-0.73412554,0.00000000)            unstable
    0.50000000     0.34333333     0.09990000           (-1.55356302,0.00000000)           (-0.64368165,0.00000000)            unstable
    0.50000000     0.34333333     0.14985000           (-1.72334028,0.00000000)           (-0.58026845,0.00000000)            unstable
    0.50000000     0.34333333     0.19980000           (-1.88610266,0.00000000)           (-0.53019383,0.00000000)            unstable
    0.50000000     0.34333333     0.24975000           (-2.04820975,0.00000000)           (-0.48823125,0.00000000)            unstable
    0.50000000     0.34333333     0.29970000           (-0.45172385,0.00000000)           (-2.21374188,0.00000000)            unstable
    0.50000000     0.34333333     0.34965000           (-0.41909555,0.00000000)           (-2.38609072,0.00000000)            unstable
    0.50000000     0.34333333     0.39960000           (-2.56864890,0.00000000)           (-0.38930973,0.00000000)            unstable
    0.50000000     0.34333333     0.44955000           (-0.36162781,0.00000000)           (-2.76527402,0.00000000)            unstable
    0.50000000     0.34333333     0.49950000           (-2.98075786,0.00000000)           (-0.33548515,0.00000000)            unstable
    0.50000000     0.34333333     0.54945000           (-0.31041888,0.00000000)           (-3.22145358,0.00000000)            unstable
    0.50000000     0.34333333     0.59940000           (-0.28602006,0.00000000)           (-3.49625831,0.00000000)            unstable
    0.50000000     0.34333333     0.64935000           (-3.81831319,0.00000000)           (-0.26189575,0.00000000)            unstable
    0.50000000     0.34333333     0.69930000           (-0.23763093,0.00000000)           (-4.20820631,0.00000000)            unstable
    0.50000000     0.34333333     0.74925000           (-4.70060021,0.00000000)           (-0.21273879,0.00000000)            unstable
    0.50000000     0.34333333     0.79920000           (-5.35968395,0.00000000)           (-0.18657817,0.00000000)            unstable
    0.50000000     0.34333333     0.84915000           (-0.15818426,0.00000000)           (-6.32174136,0.00000000)            unstable
    0.50000000     0.34333333     0.89910000           (-0.12583089,0.00000000)           (-7.94717402,0.00000000)            unstable
    0.50000000     0.34333333     0.94905000          (-11.70853638,0.00000000)           (-0.08540777,0.00000000)            unstable
    0.50000000     0.34333333     0.99900000           (-0.00876718,0.00000000)         (-114.06169908,0.00000000)            unstable
    0.50000000     0.34333333     1.00100000           (-0.00879124,0.00000000)         (-113.74963023,0.00000000)            unstable
    0.50000000     0.34333333     1.06099000           (-9.92259854,0.00000000)           (-0.10078005,0.00000000)            unstable
    0.50000000     0.34333333     1.12098000           (-6.54346811,0.00000000)           (-0.15282416,0.00000000)            unstable
    0.50000000     0.34333333     1.18097000           (-5.11907338,0.00000000)           (-0.19534785,0.00000000)            unstable
    0.50000000     0.34333333     1.24096000           (-4.30118431,0.00000000)           (-0.23249411,0.00000000)            unstable
    0.50000000     0.34333333     1.30095000           (-0.26595759,0.00000000)           (-3.75999792,0.00000000)            unstable
    0.50000000     0.34333333     1.36094000           (-0.29665287,0.00000000)           (-3.37094333,0.00000000)            unstable
    0.50000000     0.34333333     1.42093000           (-3.07548349,0.00000000)           (-0.32515213,0.00000000)            unstable
    0.50000000     0.34333333     1.48092000           (-0.35184854,0.00000000)           (-2.84213203,0.00000000)            unstable
    0.50000000     0.34333333     1.54091000           (-2.65230643,0.00000000)           (-0.37703034,0.00000000)            unstable
    0.50000000     0.34333333     1.60090000           (-0.40091918,0.00000000)           (-2.49426832,0.00000000)            unstable
    0.50000000     0.34333333     1.66089000           (-2.36020599,0.00000000)           (-0.42369183,0.00000000)            unstable
    0.50000000     0.34333333     1.72088000           (-2.24470145,0.00000000)           (-0.44549354,0.00000000)            unstable
    0.50000000     0.34333333     1.78087000           (-0.46644658,0.00000000)           (-2.14386823,0.00000000)            unstable
    0.50000000     0.34333333     1.84086000           (-0.48665610,0.00000000)           (-2.05483914,0.00000000)            unstable
    0.50000000     0.34333333     1.90085000           (-1.97544788,0.00000000)           (-0.50621432,0.00000000)            unstable
    0.50000000     0.34333333     1.96084000           (-0.52520357,0.00000000)           (-1.90402360,0.00000000)            unstable
    0.50000000     0.34333333     2.02083000           (-1.83925392,0.00000000)           (-0.54369872,0.00000000)            unstable
    0.50000000     0.34333333     2.08082000           (-1.78009100,0.00000000)           (-0.56176903,0.00000000)            unstable
    0.50000000     0.34333333     2.14081000           (-0.57947986,0.00000000)           (-1.72568551,0.00000000)            unstable
    0.50000000     0.34333333     2.20080000           (-1.67533914,0.00000000)           (-0.59689407,0.00000000)            unstable
    0.50000000     0.34333333     2.26079000           (-1.62846964,0.00000000)           (-0.61407347,0.00000000)            unstable
    0.50000000     0.34333333     2.32078000           (-0.63108022,0.00000000)           (-1.58458460,0.00000000)            unstable
    0.50000000     0.34333333     2.38077000           (-0.64797845,0.00000000)           (-1.54326119,0.00000000)            unstable
    0.50000000     0.34333333     2.44076000           (-0.66483611,0.00000000)           (-1.50413009,0.00000000)            unstable
    0.50000000     0.34333333     2.50075000           (-1.46686223,0.00000000)           (-0.68172728,0.00000000)            unstable
    0.50000000     0.34333333     2.56074000           (-1.43115716,0.00000000)           (-0.69873528,0.00000000)            unstable
    0.50000000     0.34333333     2.62073000           (-0.71595693,0.00000000)           (-1.39673206,0.00000000)            unstable
    0.50000000     0.34333333     2.68072000           (-0.73350879,0.00000000)           (-1.36331019,0.00000000)            unstable
    0.50000000     0.34333333     2.74071000           (-0.75153672,0.00000000)           (-1.33060697,0.00000000)            unstable
    0.50000000     0.34333333     2.80070000           (-1.29831111,0.00000000)           (-0.77023141,0.00000000)            unstable
    0.50000000     0.34333333     2.86069000           (-1.26605497,0.00000000)           (-0.78985512,0.00000000)            unstable
    0.50000000     0.34333333     2.92068000           (-1.23336195,0.00000000)           (-0.81079200,0.00000000)            unstable
    0.50000000     0.34333333     2.98067000           (-0.83365337,0.00000000)           (-1.19953932,0.00000000)            unstable
    0.50000000     0.34333333     3.04066000           (-0.85953605,0.00000000)           (-1.16341833,0.00000000)            unstable
    0.50000000     0.34333333     3.10065000           (-1.12253209,0.00000000)           (-0.89084313,0.00000000)            unstable
    0.50000000     0.34333333     3.16064000           (-0.93584201,0.00000000)           (-1.06855643,0.00000000)            unstable
    0.50000000     0.34333333     3.22063000           (-0.99798670,0.06342349)          (-0.99798670,-0.06342349)              stable
    0.50000000     0.34333333     3.28062000           (-0.99402739,0.10913084)          (-0.99402739,-0.10913084)              stable
    0.50000000     0.34333333     3.34061000           (-0.99030096,0.13893889)          (-0.99030096,-0.13893889)              stable
    0.50000000     0.34333333     3.40060000           (-0.98678910,0.16201011)          (-0.98678910,-0.16201011)              stable
    0.50000000     0.34333333     3.46059000           (-0.98347532,0.18104224)          (-0.98347532,-0.18104224)              stable
    0.50000000     0.34333333     3.52058000           (-0.98034471,0.19729230)          (-0.98034471,-0.19729230)              stable
    0.50000000     0.34333333     3.58057000           (-0.97738375,0.21147341)          (-0.97738375,-0.21147341)              stable
    0.50000000     0.34333333     3.64056000           (-0.97458018,0.22403899)          (-0.97458018,-0.22403899)              stable
    0.50000000     0.34333333     3.70055000           (-0.97192284,0.23529979)          (-0.97192284,-0.23529979)              stable
    0.50000000     0.34333333     3.76054000           (-0.96940156,0.24548039)          (-0.96940156,-0.24548039)              stable
    0.50000000     0.34333333     3.82053000           (-0.96700704,0.25474964)          (-0.96700704,-0.25474964)              stable
    0.50000000     0.34333333     3.88052000           (-0.96473080,0.26323844)          (-0.96473080,-0.26323844)              stable
    0.50000000     0.34333333     3.94051000           (-0.96256505,0.27105078)          (-0.96256505,-0.27105078)              stable
    0.50000000     0.34333333     4.00050000           (-0.96050264,0.27827088)          (-0.96050264,-0.27827088)              stable
    0.50000000     0.34333333     4.06049000           (-0.95853699,0.28496812)          (-0.95853699,-0.28496812)              stable
    0.50000000     0.34333333     4.12048000           (-0.95666207,0.29120040)          (-0.95666207,-0.29120040)              stable
    0.50000000     0.34333333     4.18047000           (-0.95487230,0.29701665)          (-0.95487230,-0.29701665)              stable
    0.50000000     0.34333333     4.24046000           (-0.95316252,0.30245860)          (-0.95316252,-0.30245860)              stable
    0.50000000     0.34333333     4.30045000           (-0.95152798,0.30756220)          (-0.95152798,-0.30756220)              stable
    0.50000000     0.34333333     4.36044000           (-0.94996426,0.31235860)          (-0.94996426,-0.31235860)              stable
    0.50000000     0.34333333     4.42043000           (-0.94846729,0.31687505)          (-0.94846729,-0.31687505)              stable
    0.50000000     0.34333333     4.48042000           (-0.94703327,0.32113546)          (-0.94703327,-0.32113546)              stable
    0.50000000     0.34333333     4.54041000           (-0.94565868,0.32516099)          (-0.94565868,-0.32516099)              stable
    0.50000000     0.34333333     4.60040000           (-0.94434023,0.32897040)          (-0.94434023,-0.32897040)              stable
    0.50000000     0.34333333     4.66039000           (-0.94307489,0.33258045)          (-0.94307489,-0.33258045)              stable
    0.50000000     0.34333333     4.72038000           (-0.94185980,0.33600614)          (-0.94185980,-0.33600614)              stable
    0.50000000     0.34333333     4.78037000           (-0.94069230,0.33926095)          (-0.94069230,-0.33926095)              stable
    0.50000000     0.34333333     4.84036000           (-0.93956993,0.34235705)          (-0.93956993,-0.34235705)              stable
    0.50000000     0.34333333     4.90035000           (-0.93849035,0.34530546)          (-0.93849035,-0.34530546)              stable
    0.50000000     0.34333333     4.96034000           (-0.93745140,0.34811618)          (-0.93745140,-0.34811618)              stable
    0.50000000     0.34333333     5.02033000           (-0.93645105,0.35079829)          (-0.93645105,-0.35079829)              stable
    0.50000000     0.34333333     5.08032000           (-0.93548738,0.35336010)          (-0.93548738,-0.35336010)              stable
    0.50000000     0.34333333     5.14031000           (-0.93455861,0.35580922)          (-0.93455861,-0.35580922)              stable
    0.50000000     0.34333333     5.20030000           (-0.93366306,0.35815260)          (-0.93366306,-0.35815260)              stable
    0.50000000     0.34333333     5.26029000           (-0.93279915,0.36039664)          (-0.93279915,-0.36039664)              stable
    0.50000000     0.34333333     5.32028000           (-0.93196540,0.36254724)          (-0.93196540,-0.36254724)              stable
    0.50000000     0.34333333     5.38027000           (-0.93116039,0.36460983)          (-0.93116039,-0.36460983)              stable
    0.50000000     0.34333333     5.44026000           (-0.93038282,0.36658942)          (-0.93038282,-0.36658942)              stable
    0.50000000     0.34333333     5.50025000           (-0.92963145,0.36849067)          (-0.92963145,-0.36849067)              stable
    0.50000000     0.34333333     5.56024000           (-0.92890509,0.37031788)          (-0.92890509,-0.37031788)              stable
    0.50000000     0.34333333     5.62023000           (-0.92820264,0.37207506)          (-0.92820264,-0.37207506)              stable
    0.50000000     0.34333333     5.68022000           (-0.92752307,0.37376592)          (-0.92752307,-0.37376592)              stable
    0.50000000     0.34333333     5.74021000           (-0.92686536,0.37539393)          (-0.92686536,-0.37539393)              stable
    0.50000000     0.34333333     5.80020000           (-0.92622860,0.37696230)          (-0.92622860,-0.37696230)              stable
    0.50000000     0.34333333     5.86019000           (-0.92561189,0.37847407)          (-0.92561189,-0.37847407)              stable
    0.50000000     0.34333333     5.92018000           (-0.92501440,0.37993204)          (-0.92501440,-0.37993204)              stable
    0.50000000     0.34333333     5.98017000           (-0.92443533,0.38133885)          (-0.92443533,-0.38133885)              stable
    0.50000000     0.34333333     6.04016000           (-0.92387392,0.38269698)          (-0.92387392,-0.38269698)              stable
    0.50000000     0.34333333     6.10015000           (-0.92332946,0.38400873)          (-0.92332946,-0.38400873)              stable
    0.50000000     0.34333333     6.16014000           (-0.92280127,0.38527628)          (-0.92280127,-0.38527628)              stable
    0.50000000     0.34333333     6.22013000           (-0.92228871,0.38650167)          (-0.92228871,-0.38650167)              stable
    0.50000000     0.34333333     6.28012000           (-0.92179115,0.38768683)          (-0.92179115,-0.38768683)              stable
    0.50000000     0.34333333     6.34011000           (-0.92130802,0.38883356)          (-0.92130802,-0.38883356)              stable
    0.50000000     0.34333333     6.40010000           (-0.92083875,0.38994358)          (-0.92083875,-0.38994358)              stable
    0.50000000     0.34333333     6.46009000           (-0.92038283,0.39101848)          (-0.92038283,-0.39101848)              stable
    0.50000000     0.34333333     6.52008000           (-0.91993974,0.39205978)          (-0.91993974,-0.39205978)              stable
    0.50000000     0.34333333     6.58007000           (-0.91950901,0.39306892)          (-0.91950901,-0.39306892)              stable
    0.50000000     0.34333333     6.64006000           (-0.91909018,0.39404726)          (-0.91909018,-0.39404726)              stable
    0.50000000     0.34333333     6.70005000           (-0.91868281,0.39499607)          (-0.91868281,-0.39499607)              stable
    0.50000000     0.34333333     6.76004000           (-0.91828648,0.39591658)          (-0.91828648,-0.39591658)              stable
