         alpha           beta              h                       eigenvalue_1                       eigenvalue_2    stability_status
    0.30000000     0.24076923    -0.99900000            (0.02903986,0.99957825)           (0.02903986,-0.99957825)              stable
    0.30000000     0.24076923    -0.89384211            (0.00543152,0.99998525)           (0.00543152,-0.99998525)              stable
    0.30000000     0.24076923    -0.78868421           (-0.01743415,0.99984801)          (-0.01743415,-0.99984801)              stable
    0.30000000     0.24076923    -0.68352632           (-0.03954228,0.99921790)          (-0.03954228,-0.99921790)              stable
    0.30000000     0.24076923    -0.57836842           (-0.06087889,0.99814516)          (-0.06087889,-0.99814516)              stable
    0.30000000     0.24076923    -0.47321053           (-0.08143163,0.99667893)          (-0.08143163,-0.99667893)              stable
    0.30000000     0.24076923    -0.36805263           (-0.10119108,0.99486701)          (-0.10119108,-0.99486701)              stable
    0.30000000     0.24076923    -0.26289474           (-0.12015275,0.99275542)          (-0.12015275,-0.99275542)              stable
    0.30000000     0.24076923    -0.15773684           (-0.13832026,0.99038755)          (-0.13832026,-0.99038755)              stable
    0.30000000     0.24076923    -0.05257895           (-0.15571069,0.98780270)          (-0.15571069,-0.98780270)              stable
    0.30000000     0.24076923     0.05257895           (-0.17236356,0.98503340)          (-0.17236356,-0.98503340)              stable
    0.30000000     0.24076923     0.15773684           (-0.18835675,0.98210068)          (-0.18835675,-0.98210068)              stable
    0.30000000     0.24076923     0.26289474           (-0.20383608,0.97900503)          (-0.20383608,-0.97900503)              stable
    0.30000000     0.24076923     0.36805263           (-0.21907381,0.97570829)          (-0.21907381,-0.97570829)              stable
    0.30000000     0.24076923     0.47321053           (-0.23459408,0.97209342)          (-0.23459408,-0.97209342)              stable
    0.30000000     0.24076923     0.57836842           (-0.25147448,0.96786393)          (-0.25147448,-0.96786393)              stable
    0.30000000     0.24076923     0.68352632           (-0.27219627,0.96224175)          (-0.27219627,-0.96224175)              stable
    0.30000000     0.24076923     0.78868421           (-0.30373368,0.95275697)          (-0.30373368,-0.95275697)              stable
    0.30000000     0.24076923     0.89384211           (-0.37575141,0.92672049)          (-0.37575141,-0.92672049)              stable
    0.30000000     0.24076923     0.99900000           (-5.99265098,0.00000000)           (-0.16687106,0.00000000)            unstable
    0.30000000     0.24076923     1.00100000           (-5.97792045,0.00000000)           (-0.16728225,0.00000000)            unstable
    0.30000000     0.24076923     1.12342857           (-0.30565461,0.95214246)          (-0.30565461,-0.95214246)              stable
    0.30000000     0.24076923     1.24585714           (-0.23097815,0.97295894)          (-0.23097815,-0.97295894)              stable
    0.30000000     0.24076923     1.36828571           (-0.20016447,0.97976231)          (-0.20016447,-0.97976231)              stable
    0.30000000     0.24076923     1.49071429           (-0.18306493,0.98310082)          (-0.18306493,-0.98310082)              stable
    0.30000000     0.24076923     1.61314286           (-0.17218252,0.98506506)          (-0.17218252,-0.98506506)              stable
    0.30000000     0.24076923     1.73557143           (-0.16467374,0.98634809)          (-0.16467374,-0.98634809)              stable
    0.30000000     0.24076923     1.85800000           (-0.15920547,0.98724547)          (-0.15920547,-0.98724547)              stable
    0.30000000     0.24076923     1.98042857           (-0.15506532,0.98790422)          (-0.15506532,-0.98790422)              stable
    0.30000000     0.24076923     2.10285714           (-0.15183680,0.98840558)          (-0.15183680,-0.98840558)              stable
    0.30000000     0.24076923     2.22528571           (-0.14925989,0.98879800)          (-0.14925989,-0.98879800)              stable
    0.30000000     0.24076923     2.34771429           (-0.14716384,0.98911213)          (-0.14716384,-0.98911213)              stable
    0.30000000     0.24076923     2.47014286           (-0.14543197,0.98936825)          (-0.14543197,-0.98936825)              stable
    0.30000000     0.24076923     2.59257143           (-0.14398189,0.98958032)          (-0.14398189,-0.98958032)              stable
    0.30000000     0.24076923     2.71500000           (-0.14275384,0.98975822)          (-0.14275384,-0.98975822)              stable
    0.30000000     0.24076923     2.83742857           (-0.14170349,0.98990915)          (-0.14170349,-0.98990915)              stable
    0.30000000     0.24076923     2.95985714           (-0.14079729,0.99003845)          (-0.14079729,-0.99003845)              stable
    0.30000000     0.24076923     3.08228571           (-0.14000940,0.99015017)          (-0.14000940,-0.99015017)              stable
    0.30000000     0.24076923     3.20471429           (-0.13931964,0.99024746)          (-0.13931964,-0.99024746)              stable
    0.30000000     0.24076923     3.32714286           (-0.13871205,0.99033276)          (-0.13871205,-0.99033276)              stable
    0.30000000     0.24076923     3.44957143           (-0.13817382,0.99040799)          (-0.13817382,-0.99040799)              stable
    0.30000000     0.24076923     3.57200000           (-0.13769460,0.99047473)          (-0.13769460,-0.99047473)              stable
    0.30000000     0.24076923     3.69442857           (-0.13726593,0.99053423)          (-0.13726593,-0.99053423)              stable
    0.30000000     0.24076923     3.81685714           (-0.13688082,0.99058752)          (-0.13688082,-0.99058752)              stable
    0.30000000     0.24076923     3.93928571           (-0.13653349,0.99063546)          (-0.13653349,-0.99063546)              stable
    0.30000000     0.24076923     4.06171429           (-0.13621908,0.99067874)          (-0.13621908,-0.99067874)              stable
    0.30000000     0.24076923     4.18414286           (-0.13593350,0.99071796)          (-0.13593350,-0.99071796)              stable
    0.30000000     0.24076923     4.30657143           (-0.13567329,0.99075363)          (-0.13567329,-0.99075363)              stable
    0.30000000     0.24076923     4.42900000           (-0.13543549,0.99078617)          (-0.13543549,-0.99078617)              stable
    0.30000000     0.24076923     4.55142857           (-0.13521758,0.99081593)          (-0.13521758,-0.99081593)              stable
    0.30000000     0.24076923     4.67385714           (-0.13501738,0.99084323)          (-0.13501738,-0.99084323)              stable
    0.30000000     0.24076923     4.79628571           (-0.13483299,0.99086834)          (-0.13483299,-0.99086834)              stable
    0.30000000     0.24076923     4.91871429           (-0.13466278,0.99089149)          (-0.13466278,-0.99089149)              stable
    0.30000000     0.24076923     5.04114286           (-0.13450532,0.99091287)          (-0.13450532,-0.99091287)              stable
    0.30000000     0.24076923     5.16357143           (-0.13435935,0.99093267)          (-0.13435935,-0.99093267)              stable
    0.30000000     0.24076923     5.28600000           (-0.13422377,0.99095105)          (-0.13422377,-0.99095105)              stable
    0.30000000     0.24076923     5.40842857           (-0.13409762,0.99096813)          (-0.13409762,-0.99096813)              stable
    0.30000000     0.24076923     5.53085714           (-0.13398003,0.99098403)          (-0.13398003,-0.99098403)              stable
    0.30000000     0.24076923     5.65328571           (-0.13387024,0.99099887)          (-0.13387024,-0.99099887)              stable
    0.30000000     0.24076923     5.77571429           (-0.13376756,0.99101273)          (-0.13376756,-0.99101273)              stable
    0.30000000     0.24076923     5.89814286           (-0.13367140,0.99102571)          (-0.13367140,-0.99102571)              stable
    0.30000000     0.24076923     6.02057143           (-0.13358121,0.99103787)          (-0.13358121,-0.99103787)              stable
    0.30000000     0.24076923     6.14300000           (-0.13349650,0.99104928)          (-0.13349650,-0.99104928)              stable
    0.30000000     0.24076923     6.26542857           (-0.13341684,0.99106001)          (-0.13341684,-0.99106001)              stable
    0.30000000     0.24076923     6.38785714           (-0.13334182,0.99107011)          (-0.13334182,-0.99107011)              stable
    0.30000000     0.24076923     6.51028571           (-0.13327110,0.99107962)          (-0.13327110,-0.99107962)              stable
    0.30000000     0.24076923     6.63271429           (-0.13320435,0.99108859)          (-0.13320435,-0.99108859)              stable
    0.30000000     0.24076923     6.75514286           (-0.13314127,0.99109707)          (-0.13314127,-0.99109707)              stable
    0.30000000     0.24076923     6.87757143           (-0.13308160,0.99110508)          (-0.13308160,-0.99110508)              stable
    0.30000000     0.24076923     7.00000000           (-0.13302510,0.99111267)          (-0.13302510,-0.99111267)              stable
    0.30000000     0.24439785    -0.99900000            (0.01748304,0.99984716)           (0.01748304,-0.99984716)              stable
    0.30000000     0.24439785    -0.89384211           (-0.00484233,0.99998828)          (-0.00484233,-0.99998828)              stable
    0.30000000     0.24439785    -0.78868421           (-0.02650834,0.99964859)          (-0.02650834,-0.99964859)              stable
    0.30000000     0.24439785    -0.68352632           (-0.04750532,0.99887098)          (-0.04750532,-0.99887098)              stable
    0.30000000     0.24439785    -0.57836842           (-0.06782533,0.99769721)          (-0.06782533,-0.99769721)              stable
    0.30000000     0.24439785    -0.47321053           (-0.08746321,0.99616775)          (-0.08746321,-0.99616775)              stable
    0.30000000     0.24439785    -0.36805263           (-0.10641822,0.99432146)          (-0.10641822,-0.99432146)              stable
    0.30000000     0.24439785    -0.26289474           (-0.12469646,0.99219494)          (-0.12469646,-0.99219494)              stable
    0.30000000     0.24439785    -0.15773684           (-0.14231483,0.98982144)          (-0.14231483,-0.98982144)              stable
    0.30000000     0.24439785    -0.05257895           (-0.15930732,0.98722904)          (-0.15930732,-0.98722904)              stable
    0.30000000     0.24439785     0.05257895           (-0.17573574,0.98443738)          (-0.17573574,-0.98443738)              stable
    0.30000000     0.24439785     0.15773684           (-0.19170826,0.98145196)          (-0.19170826,-0.98145196)              stable
    0.30000000     0.24439785     0.26289474           (-0.20741361,0.97825334)          (-0.20741361,-0.97825334)              stable
    0.30000000     0.24439785     0.36805263           (-0.22318813,0.97477539)          (-0.22318813,-0.97477539)              stable
    0.30000000     0.24439785     0.47321053           (-0.23965843,0.97085727)          (-0.23965843,-0.97085727)              stable
    0.30000000     0.24439785     0.57836842           (-0.25808194,0.96612303)          (-0.25808194,-0.96612303)              stable
    0.30000000     0.24439785     0.68352632           (-0.28130126,0.95961951)          (-0.28130126,-0.95961951)              stable
    0.30000000     0.24439785     0.78868421           (-0.31719300,0.94836101)          (-0.31719300,-0.94836101)              stable
    0.30000000     0.24439785     0.89384211           (-0.39888654,0.91700029)          (-0.39888654,-0.91700029)              stable
    0.30000000     0.24439785     0.99900000           (-6.66113878,0.00000000)           (-0.15012448,0.00000000)            unstable
    0.30000000     0.24439785     1.00100000           (-6.64728595,0.00000000)           (-0.15043734,0.00000000)            unstable
    0.30000000     0.24439785     1.12342857           (-0.33235050,0.94315595)          (-0.33235050,-0.94315595)              stable
    0.30000000     0.24439785     1.24585714           (-0.25070905,0.96806248)          (-0.25070905,-0.96806248)              stable
    0.30000000     0.24439785     1.36828571           (-0.21708812,0.97615201)          (-0.21708812,-0.97615201)              stable
    0.30000000     0.24439785     1.49071429           (-0.19845123,0.98011076)          (-0.19845123,-0.98011076)              stable
    0.30000000     0.24439785     1.61314286           (-0.18659892,0.98243618)          (-0.18659892,-0.98243618)              stable
    0.30000000     0.24439785     1.73557143           (-0.17842502,0.98395351)          (-0.17842502,-0.98395351)              stable
    0.30000000     0.24439785     1.85800000           (-0.17247461,0.98501396)          (-0.17247461,-0.98501396)              stable
    0.30000000     0.24439785     1.98042857           (-0.16797072,0.98579199)          (-0.16797072,-0.98579199)              stable
    0.30000000     0.24439785     2.10285714           (-0.16445934,0.98638386)          (-0.16445934,-0.98638386)              stable
    0.30000000     0.24439785     2.22528571           (-0.16165718,0.98684698)          (-0.16165718,-0.98684698)              stable
    0.30000000     0.24439785     2.34771429           (-0.15937824,0.98721759)          (-0.15937824,-0.98721759)              stable
    0.30000000     0.24439785     2.47014286           (-0.15749549,0.98751971)          (-0.15749549,-0.98751971)              stable
    0.30000000     0.24439785     2.59257143           (-0.15591925,0.98776981)          (-0.15591925,-0.98776981)              stable
    0.30000000     0.24439785     2.71500000           (-0.15458448,0.98797957)          (-0.15458448,-0.98797957)              stable
    0.30000000     0.24439785     2.83742857           (-0.15344293,0.98815751)          (-0.15344293,-0.98815751)              stable
    0.30000000     0.24439785     2.95985714           (-0.15245811,0.98830993)          (-0.15245811,-0.98830993)              stable
    0.30000000     0.24439785     3.08228571           (-0.15160192,0.98844163)          (-0.15160192,-0.98844163)              stable
    0.30000000     0.24439785     3.20471429           (-0.15085241,0.98855630)          (-0.15085241,-0.98855630)              stable
    0.30000000     0.24439785     3.32714286           (-0.15019220,0.98865682)          (-0.15019220,-0.98865682)              stable
    0.30000000     0.24439785     3.44957143           (-0.14960739,0.98874548)          (-0.14960739,-0.98874548)              stable
    0.30000000     0.24439785     3.57200000           (-0.14908672,0.98882413)          (-0.14908672,-0.98882413)              stable
    0.30000000     0.24439785     3.69442857           (-0.14862098,0.98889423)          (-0.14862098,-0.98889423)              stable
    0.30000000     0.24439785     3.81685714           (-0.14820258,0.98895702)          (-0.14820258,-0.98895702)              stable
    0.30000000     0.24439785     3.93928571           (-0.14782523,0.98901350)          (-0.14782523,-0.98901350)              stable
    0.30000000     0.24439785     4.06171429           (-0.14748366,0.98906449)          (-0.14748366,-0.98906449)              stable
    0.30000000     0.24439785     4.18414286           (-0.14717341,0.98911070)          (-0.14717341,-0.98911070)              stable
    0.30000000     0.24439785     4.30657143           (-0.14689074,0.98915272)          (-0.14689074,-0.98915272)              stable
    0.30000000     0.24439785     4.42900000           (-0.14663241,0.98919105)          (-0.14663241,-0.98919105)              stable
    0.30000000     0.24439785     4.55142857           (-0.14639570,0.98922611)          (-0.14639570,-0.98922611)              stable
    0.30000000     0.24439785     4.67385714           (-0.14617821,0.98925827)          (-0.14617821,-0.98925827)              stable
    0.30000000     0.24439785     4.79628571           (-0.14597792,0.98928785)          (-0.14597792,-0.98928785)              stable
    0.30000000     0.24439785     4.91871429           (-0.14579302,0.98931511)          (-0.14579302,-0.98931511)              stable
    0.30000000     0.24439785     5.04114286           (-0.14562198,0.98934031)          (-0.14562198,-0.98934031)              stable
    0.30000000     0.24439785     5.16357143           (-0.14546342,0.98936363)          (-0.14546342,-0.98936363)              stable
    0.30000000     0.24439785     5.28600000           (-0.14531616,0.98938527)          (-0.14531616,-0.98938527)              stable
    0.30000000     0.24439785     5.40842857           (-0.14517913,0.98940539)          (-0.14517913,-0.98940539)              stable
    0.30000000     0.24439785     5.53085714           (-0.14505140,0.98942412)          (-0.14505140,-0.98942412)              stable
    0.30000000     0.24439785     5.65328571           (-0.14493214,0.98944160)          (-0.14493214,-0.98944160)              stable
    0.30000000     0.24439785     5.77571429           (-0.14482062,0.98945793)          (-0.14482062,-0.98945793)              stable
    0.30000000     0.24439785     5.89814286           (-0.14471617,0.98947321)          (-0.14471617,-0.98947321)              stable
    0.30000000     0.24439785     6.02057143           (-0.14461821,0.98948753)          (-0.14461821,-0.98948753)              stable
    0.30000000     0.24439785     6.14300000           (-0.14452620,0.98950097)          (-0.14452620,-0.98950097)              stable
    0.30000000     0.24439785     6.26542857           (-0.14443967,0.98951361)          (-0.14443967,-0.98951361)              stable
    0.30000000     0.24439785     6.38785714           (-0.14435819,0.98952550)          (-0.14435819,-0.98952550)              stable
    0.30000000     0.24439785     6.51028571           (-0.14428138,0.98953670)          (-0.14428138,-0.98953670)              stable
    0.30000000     0.24439785     6.63271429           (-0.14420887,0.98954727)          (-0.14420887,-0.98954727)              stable
    0.30000000     0.24439785     6.75514286           (-0.14414036,0.98955725)          (-0.14414036,-0.98955725)              stable
    0.30000000     0.24439785     6.87757143           (-0.14407555,0.98956669)          (-0.14407555,-0.98956669)              stable
    0.30000000     0.24439785     7.00000000           (-0.14401418,0.98957562)          (-0.14401418,-0.98957562)              stable
    0.30000000     0.24802646    -0.99900000            (0.00600928,0.99998194)           (0.00600928,-0.99998194)              stable
    0.30000000     0.24802646    -0.89384211           (-0.01504954,0.99988675)          (-0.01504954,-0.99988675)              stable
    0.30000000     0.24802646    -0.78868421           (-0.03553069,0.99936859)          (-0.03553069,-0.99936859)              stable
    0.30000000     0.24802646    -0.68352632           (-0.05542962,0.99846260)          (-0.05542962,-0.99846260)              stable
    0.30000000     0.24802646    -0.57836842           (-0.07474445,0.99720272)          (-0.07474445,-0.99720272)              stable
    0.30000000     0.24802646    -0.47321053           (-0.09347720,0.99562142)          (-0.09347720,-0.99562142)              stable
    0.30000000     0.24802646    -0.36805263           (-0.11163576,0.99374919)          (-0.11163576,-0.99374919)              stable
    0.30000000     0.24802646    -0.26289474           (-0.12923684,0.99161375)          (-0.12923684,-0.99161375)              stable
