         alpha           beta              h                       eigenvalue_1                       eigenvalue_2    stability_status
    0.53000000     0.35640523    -0.99900000           (-0.30071670,0.95371351)          (-0.30071670,-0.95371351)              stable
    0.53000000     0.35640523    -0.94905000           (-0.33518204,0.94215338)          (-0.33518204,-0.94215338)              stable
    0.53000000     0.35640523    -0.89910000           (-0.37003222,0.92901892)          (-0.37003222,-0.92901892)              stable
    0.53000000     0.35640523    -0.84915000           (-0.40529749,0.91418485)          (-0.40529749,-0.91418485)              stable
    0.53000000     0.35640523    -0.79920000           (-0.44101121,0.89750159)          (-0.44101121,-0.89750159)              stable
    0.53000000     0.35640523    -0.74925000           (-0.47721026,0.87878915)          (-0.47721026,-0.87878915)              stable
    0.53000000     0.35640523    -0.69930000           (-0.51393550,0.85782883)          (-0.51393550,-0.85782883)              stable
    0.53000000     0.35640523    -0.64935000           (-0.55123234,0.83435179)          (-0.55123234,-0.83435179)              stable
    0.53000000     0.35640523    -0.59940000           (-0.58915141,0.80802266)          (-0.58915141,-0.80802266)              stable
    0.53000000     0.35640523    -0.54945000           (-0.62774933,0.77841556)          (-0.62774933,-0.77841556)              stable
    0.53000000     0.35640523    -0.49950000           (-0.66708959,0.74497750)          (-0.66708959,-0.74497750)              stable
    0.53000000     0.35640523    -0.44955000           (-0.70724374,0.70696979)          (-0.70724374,-0.70696979)              stable
    0.53000000     0.35640523    -0.39960000           (-0.74829262,0.66336879)          (-0.74829262,-0.66336879)              stable
    0.53000000     0.35640523    -0.34965000           (-0.79032800,0.61268397)          (-0.79032800,-0.61268397)              stable
    0.53000000     0.35640523    -0.29970000           (-0.83345450,0.55258808)          (-0.83345450,-0.55258808)              stable
    0.53000000     0.35640523    -0.24975000           (-0.87779197,0.47904203)          (-0.87779197,-0.47904203)              stable
    0.53000000     0.35640523    -0.19980000           (-0.92347836,0.38365052)          (-0.92347836,-0.38365052)              stable
    0.53000000     0.35640523    -0.14985000           (-0.97067342,0.24040199)          (-0.97067342,-0.24040199)              stable
    0.53000000     0.35640523    -0.09990000           (-0.82079430,0.00000000)           (-1.21833205,0.00000000)            unstable
    0.53000000     0.35640523    -0.04995000           (-1.45204979,0.00000000)           (-0.68868162,0.00000000)            unstable
    0.53000000     0.35640523     0.00000000           (-1.63508971,0.00000000)           (-0.61158724,0.00000000)            unstable
    0.53000000     0.35640523     0.04995000           (-1.80291985,0.00000000)           (-0.55465583,0.00000000)            unstable
    0.53000000     0.35640523     0.09990000           (-1.96534688,0.00000000)           (-0.50881603,0.00000000)            unstable
    0.53000000     0.35640523     0.14985000           (-2.12723600,0.00000000)           (-0.47009359,0.00000000)            unstable
    0.53000000     0.35640523     0.19980000           (-0.43633158,0.00000000)           (-2.29183505,0.00000000)            unstable
    0.53000000     0.35640523     0.24975000           (-2.46182265,0.00000000)           (-0.40620310,0.00000000)            unstable
